iter,loss,event_time
186,0.02436222909606993,1
187,0.024362198978891438,1
188,0.02436232419171755,1
189,0.024362147679228053,1
190,0.024362256080389156,1
191,0.0243622212360479,1
192,0.024362186391689588,1
193,0.02436215154740972,1
194,0.02436221253316103,1
195,0.02436223075937901,1
196,0.02436219592061128,1
197,0.024362173650206525,1
198,0.024362138784178155,1
199,0.02436220234582593,1
200,0.02436230077887011,1
201,0.024362238394580942,1
202,0.024362214025414136,1
203,0.024362337659104654,1
204,0.02436231849094774,1
205,0.024362260377073452,1
206,0.024362385798244138,1
207,0.024362350712594197,1
208,0.024362377568349563,1
209,0.02436250470939438,1
210,0.024362362737258045,1
211,0.024362327909148076,1
212,0.02436229308105475,1
213,0.024362338749543862,1
214,0.024362295102645058,1
215,0.02436225944093246,1
216,0.024362289510357436,1
217,0.024362227418795075,1
218,0.02436226566795209,1
219,0.024362257396606798,1
220,0.024362247767563173,1
221,0.024362297288490053,1
222,0.024362202869714893,1
223,0.024362278648549694,1
224,0.024362480655113157,1
225,0.02436238565275763,1
226,0.0243622737465997,1
227,0.02436230842081524,1
228,0.024362308848211313,1
229,0.02436230992492657,1
230,0.02436221281804443,1
231,0.02436222788159543,1
232,0.02436234617426256,1
233,0.024362311312568073,1
234,0.02436227645092377,1
235,0.024362466756045153,1
236,0.024362307430214877,1
237,0.024362364858323774,1
238,0.024362267956273897,1
239,0.02436227411852624,1
240,0.024362268624810477,1
241,0.024362214237358307,1
242,0.02436247157479047,1
243,0.02436248673317272,1
244,0.024362250896976675,1
245,0.024362335710389597,1
246,0.024362165278486055,1
247,0.02436218884344127,1
248,0.024362261938597515,1
249,0.024362227232812686,1
250,0.02436224623971417,1
251,0.024362211533130607,1
252,0.02436217748337113,1
253,0.024362285423378937,1
254,0.02436252983739942,1
255,0.024362346507079257,1
256,0.024362492106175134,1
257,0.02436255507379386,1
258,0.024362461524480326,1
259,0.02436214366674847,1
260,0.024362157665458385,1
261,0.024362318144904024,1
262,0.02436228343099097,1
263,0.024362248717131062,1
264,0.024362214003324226,1
265,0.024362179289570438,1
266,0.024362234985806672,1
267,0.02436222222930838,1
268,0.02436222529463201,1
269,0.02436221310180242,1
270,0.02436224134035476,1
271,0.02436225044750777,1
272,0.024362215737721536,1
273,0.024362229407210348,1
274,0.024362206938467863,1
275,0.024362172227761252,1
276,0.024362256027232975,1
277,0.02436225254248336,1
278,0.024362377602273503,1
279,0.024362342887414557,1
280,0.024362312211135346,1
281,0.024362277496305512,1
282,0.024362242781528706,1
283,0.02436252785196995,1
284,0.024362304891544322,1
285,0.024362288123733623,1
286,0.02436223979706791,1
287,0.024362298606808733,1
288,0.02436228485341016,1
289,0.024362426632002304,1
290,0.024362391919186866,1
291,0.024362331922909684,1
292,0.02436241987305619,1
293,0.024362385159893217,1
294,0.024362350446783216,1
295,0.024362315733726093,1
296,0.024362293977152765,1
297,0.024362279949580127,1
298,0.024362428781080914,1
299,0.02436239410133124,1
300,0.02436235942163424,1
301,0.024362351084303707,1
302,0.024362316058579556,1
303,0.024362281032910747,1
304,0.02436233655479769,1
305,0.024362353440981747,1
306,0.02436234524417223,1
307,0.024362335932108056,1
308,0.02436230090570298,1
309,0.024362349034410972,1
310,0.024362359796146475,1
311,0.024362344130428693,1
312,0.024362253004832878,1
313,0.02436235624358348,1
314,0.024362321408979457,1
315,0.02436234747335371,1
316,0.024362269490574507,1
317,0.024362318464324136,1
318,0.024362283361192363,1
319,0.02436221987395813,1
320,0.024362229814139737,1
321,0.024362213563165824,1
322,0.024362186703666928,1
323,0.02436220389214845,1
324,0.024362168805753353,1
325,0.02436220186859036,1
326,0.024362166782452246,1
327,0.02436230251335348,1
328,0.0243623081533719,1
329,0.024362304500174826,1
330,0.02436232900395096,1
331,0.024362317049261086,1
332,0.02436228219753922,1
333,0.024362247345871328,1
334,0.02436221249425744,1
335,0.024362177642697578,1
336,0.024362255917399593,1
337,0.024362484449478833,1
338,0.024362347730763543,1
339,0.024362253322362703,1
340,0.024362337378677754,1
341,0.024362230521275816,1
342,0.024362349307373347,1
343,0.024362314454176363,1
344,0.024362368524720346,1
345,0.024362333671305778,1
346,0.024362379396754928,1
347,0.0243623445430143,1
348,0.02436230569535513,1
349,0.024362270629721513,1
350,0.024362287369359675,1
351,0.02436231872382209,1
352,0.02436217140486459,1
353,0.024362203869795727,1
354,0.024362309876681563,1
355,0.024362275085802215,1
356,0.0243622402949763,1
357,0.02436220550420384,1
358,0.024362266585204004,1
359,0.024362284835694407,1
360,0.024362250049909034,1
361,0.024362306700097633,1
362,0.024362319759830893,1
363,0.02436231560547849,1
364,0.024362310098325155,1
365,0.02436243093024714,1
366,0.024362190395606644,1
367,0.024362223940708447,1
368,0.024362188864923376,1
369,0.024362262864011868,1
370,0.024362362313546236,1
371,0.02436232754972065,1
372,0.024362292785948335,1
373,0.024362307726658688,1
374,0.024362311396162215,1
375,0.024362363947770225,1
376,0.024362225955906428,1
377,0.024362190970464992,1
378,0.024362475356915658,1
379,0.02436221776633057,1
380,0.024362249685808884,1
381,0.02436228366500076,1
382,0.024362256465487137,1
383,0.024362222087123415,1
384,0.02436225194880719,1
385,0.024362300996200882,1
386,0.024362266117888925,1
387,0.02436247973749943,1
388,0.024362467208505045,1
389,0.02436228117185455,1
390,0.024362236371918818,1
391,0.02436227226046473,1
392,0.024362290892376324,1
393,0.024362240789544277,1
394,0.024362475805273943,1
395,0.0243625589976448,1
396,0.024362250080760192,1
397,0.024362215095179614,1
398,0.024362162631272326,1
399,0.024362127616530862,1
400,0.024362190579503312,1
401,0.024362207138650883,1
402,0.02436215914308705,1
403,0.024362089873797156,1
404,0.024362192698912176,1
405,0.02436231006881425,1
406,0.024362143467973486,1
407,0.024362199740183537,1
408,0.02436233775092977,1
409,0.024362302712697098,1
410,0.024362198030748954,1
411,0.02436221360113223,1
412,0.024362178567731357,1
413,0.024362143534385823,1
414,0.024362159249110622,1
415,0.024362221099259927,1
416,0.024362217387149592,1
417,0.024362324388338092,1
418,0.024362362983376306,1
419,0.024362327943841695,1
420,0.02436221555387495,1
421,0.024362279260407325,1
422,0.024362289104818087,1
423,0.024362254091964727,1
424,0.024362219079166574,1
425,0.024362261603932657,1
426,0.024362331006982416,1
427,0.024362312674624045,1
428,0.02436242909175526,1
429,0.024362313623330713,1
430,0.024362303648712082,1
431,0.02436242803599539,1
432,0.0243622188083792,1
433,0.02436225062815865,1
434,0.024362232112754574,1
435,0.024362210459811073,1
436,0.024362175667130163,1
437,0.024362339534758352,1
438,0.02436235105426688,1
439,0.024362442321482915,1
440,0.024362407312217376,1
441,0.024362372303007012,1
442,0.024362337293851725,1
443,0.0243623016057581,1
444,0.02436235911986096,1
445,0.02436227454191176,1
446,0.024362197639778725,1
447,0.024362288814216308,1
448,0.024362283512344093,1
449,0.024362429636490983,1
450,0.024362219975951328,1
451,0.02436241465041638,1
452,0.024362266700710285,1
453,0.024362264015995193,1
454,0.024362290732212032,1
455,0.02436230188391355,1
456,0.0243623533081744,1
457,0.024362355453342956,1
458,0.024362258304690583,1
459,0.02436231173661019,1
460,0.02436226188282847,1
461,0.02436230275593342,1
462,0.02436223222111337,1
463,0.024362240683987135,1
464,0.024362194665976538,1
465,0.024362534171646386,1
466,0.024362420766825085,1
467,0.024362386043878973,1
468,0.02436254091884584,1
469,0.02436223571187997,1
470,0.02436225251961335,1
471,0.024362245037876616,1
472,0.02436225230152512,1
473,0.02436223773264916,1
474,0.024362268020872574,1
475,0.02436215788487273,1
476,0.024362476773751682,1
477,0.024362204928235275,1
478,0.02436243993729211,1
479,0.02436221287954539,1
480,0.02436223275777746,1
481,0.02436228615583833,1
482,0.02436227399295878,1
483,0.024362275949076542,1
484,0.02436214926799555,1
485,0.024362257829232296,1
486,0.024362305160439107,1
487,0.024362309252607087,1
488,0.024362278654954248,1
489,0.024362288135151303,1
490,0.02436231036608354,1
491,0.024362290224836474,1
492,0.024362322741838315,1
493,0.02436237459614461,1
494,0.024362325463287857,1
495,0.024362391687362026,1
496,0.024362343710962325,1
497,0.024362300071215905,1
498,0.024362223397381172,1
499,0.024362236206701044,1
500,0.024362149849551536,1
501,0.024362552221612814,1
502,0.024362325184530496,1
503,0.024362290202297698,1
504,0.02436227944570124,1
505,0.02436226886476757,1
506,0.024362284851494193,1
507,0.02436242165130255,1
508,0.024362249707527234,1
509,0.024362214632609104,1
510,0.024362276565041568,1
511,0.02436236639042392,1
512,0.02436228024107717,1
513,0.024362242742944074,1
514,0.024362470425189128,1
515,0.02436240610503111,1
516,0.024362316969106134,1
517,0.02436217111659825,1
518,0.02436228604088345,1
519,0.024362187149489595,1
520,0.02436228685623355,1
521,0.02436225187390996,1
522,0.024362255779400804,1
523,0.024362220689747954,1
524,0.024362185600150847,1
525,0.02436215051060942,1
526,0.02436219506144731,1
527,0.024362184355556028,1
528,0.02436220895954307,1
529,0.024362175494188325,1
530,0.0243622482107439,1
531,0.02436236013761866,1
532,0.02436239374584401,1
533,0.02436219537775468,1
534,0.024362274802301263,1
535,0.024362239988356384,1
536,0.024362341601085517,1
537,0.024362281114858893,1
538,0.024362369140213908,1
539,0.02436233408672263,1
540,0.02436229903328677,1
541,0.024362322592753477,1
542,0.024362287489680185,1
543,0.024362307542866078,1
544,0.024362272439125466,1
545,0.024362237335440677,1
546,0.024362137018681933,1
547,0.0243623578068113,1
548,0.024362261326919283,1
549,0.024362355049668858,1
550,0.02436227018494755,1
551,0.024362254108656986,1
552,0.024362244103595235,1
553,0.0243622812159559,1
554,0.0243622478498639,1
555,0.024362242933828136,1
556,0.024362272172798866,1
557,0.024362340207758734,1
558,0.024362388758613202,1
559,0.02436239922010056,1
560,0.024362364136072637,1
561,0.024362269043149077,1
562,0.024362197741042743,1
563,0.024362219061937824,1
564,0.024362184039208586,1
565,0.024362347149499107,1
566,0.02436254009632339,1
567,0.024362359773453964,1
568,0.024362191552145137,1
569,0.024362235351574665,1
570,0.024362252481469917,1
571,0.024362217536280928,1
572,0.02436219032404141,1
573,0.02436249103798988,1
574,0.02436227091367021,1
575,0.024362227265415762,1
576,0.024362259700962365,1
577,0.02436238465209656,1
578,0.024362349573069163,1
579,0.024362413379690924,1
580,0.02436213314336612,1
581,0.02436216081863503,1
582,0.024362342599139074,1
583,0.024362327095302623,1
584,0.02436223004540734,1
585,0.02436222450385508,1
586,0.024362247486065507,1
587,0.02436218121333551,1
588,0.024362239704436843,1
589,0.02436225918594114,1
590,0.024362224075723075,1
591,0.024362283650456278,1
592,0.024362248539571762,1
593,0.024362264423321192,1
594,0.024362244123734368,1
595,0.024362267733853797,1
596,0.024362224468321075,1
597,0.024362352506383387,1
598,0.024362421001706904,1
599,0.024362385440517755,1
600,0.024362350531261574,1
601,0.02436234875678919,1
602,0.024362313842762096,1
603,0.024362353179456557,1
604,0.024362318076200408,1
605,0.024362282973000055,1
606,0.024362339702064993,1
607,0.02436230459864358,1
608,0.024362386953416592,1
609,0.024362351884544914,1
610,0.02436240258540538,1
611,0.02436223113064438,1
612,0.02436221919307582,1
613,0.024362248235815384,1
614,0.024362258384835595,1
615,0.02436222326220909,1
616,0.024362188139638512,1
617,0.024362278449031764,1
618,0.024362189666265965,1
619,0.02436240795393401,1
620,0.024362309399052186,1
621,0.02436240841578218,1
622,0.024362359986073848,1
623,0.024362312382050586,1
624,0.024362313150321755,1
625,0.024362192097998947,1
626,0.024362203347277542,1
627,0.024362261513248204,1
628,0.02436231191289058,1
629,0.02436232195115749,1
630,0.024362170868816372,1
631,0.024362281985636954,1
632,0.02436224689293666,1
633,0.024362310143825287,1
634,0.024362326367763778,1
635,0.024362279266615584,1
636,0.02436224254310688,1
637,0.024362227218269472,1
638,0.0243622391813523,1
639,0.024362204342649903,1
640,0.024362282863566127,1
641,0.02436219610589424,1
642,0.024362269929321563,1
643,0.02436231241246628,1
644,0.024362241157359642,1
645,0.024362206301134903,1
646,0.02436217144496397,1
647,0.02436233622108377,1
648,0.02436230135976768,1
649,0.02436226649850549,1
650,0.024362231637297123,1
651,0.024362336451755697,1
652,0.024362350679930696,1
653,0.024362315742815735,1
654,0.02436220157783508,1
655,0.024362253786325522,1
656,0.024362262680727203,1
657,0.024362287903042384,1
658,0.02436225294366751,1
659,0.024362217984347283,1
660,0.02436219538136868,1
661,0.024362255539643825,1
662,0.024362220421371282,1
663,0.024362283614271386,1
664,0.02436229924347222,1
665,0.024362255681300012,1
666,0.02436228896749532,1
667,0.024362209202862736,1
668,0.0243624239480706,1
669,0.02436247540508147,1
670,0.024362484740166085,1
671,0.024362468053750655,1
672,0.024362209327335523,1
673,0.02436219859191669,1
674,0.02436221594920604,1
675,0.024362236244546486,1
676,0.02436224145208162,1
677,0.024362206556789168,1
678,0.024362249435859348,1
679,0.024362228615026505,1
680,0.024362225836006234,1
681,0.024362244321341885,1
682,0.024362269186943127,1
683,0.024362207348750844,1
684,0.02436223902822537,1
685,0.024362204135291866,1
686,0.02436222555238611,1
687,0.02436219065856054,1
688,0.024362202756227188,1
689,0.024362259946020263,1
690,0.024362261971565873,1
691,0.024362251503666155,1
692,0.024362283040479785,1
693,0.02436229614170815,1
694,0.024362261247175394,1
695,0.024362226352696737,1
696,0.024362349840731424,1
697,0.024362410504758025,1
698,0.024362398735652588,1
699,0.024362363835407155,1
700,0.02436232893521578,1
701,0.02436229403507852,1
702,0.02436225913499537,1
703,0.024362227457540877,1
704,0.024362309281692418,1
705,0.024362203875767232,1
706,0.024362545343437347,1
707,0.024362322040640233,1
708,0.02436230470269155,1
709,0.024362256923720106,1
710,0.02436231560457693,1
711,0.024362219052391974,1
712,0.024362184068553668,1
713,0.024362333449348315,1
714,0.02436221743749182,1
715,0.024362324848536655,1
716,0.02436221567924201,1
717,0.024362244094936033,1
718,0.024362316077546336,1
719,0.024362369508985668,1
720,0.02436233451863086,1
721,0.024362299528330782,1
722,0.02436236290647071,1
723,0.02436232791590581,1
724,0.02436223921366292,1
725,0.02436220422788892,1
726,0.024362220864778492,1
727,0.024362273996647723,1
728,0.024362384303463124,1
729,0.024362349312026892,1
730,0.024362421385425753,1
731,0.024362386393540453,1
732,0.024362350740954546,1
733,0.024362315749182024,1
734,0.024362208775728745,1
735,0.024362287203740778,1
736,0.024362288055386313,1
737,0.024362427496571394,1
738,0.024362392504043925,1
739,0.024362321641105807,1
740,0.024362286466145026,1
741,0.024362251291240474,1
742,0.024362322610369358,1
743,0.024362287435141163,1
744,0.02436256850163522,1
745,0.024362452821434753,1
746,0.024362559222330556,1
747,0.024362450950806996,1
748,0.024362572799188877,1
749,0.024362221279178222,1
750,0.024362337433508463,1
751,0.024362196484227813,1
752,0.024362324472117516,1
753,0.024362289351940916,1
754,0.024362228624000382,1
755,0.02436224544626597,1
756,0.024362239905387818,1
757,0.024362362286647694,1
758,0.02436232714331306,1
759,0.02436227513483339,1
760,0.024362240010412227,1
761,0.024362531113071642,1
762,0.02436239601736603,1
763,0.024362380719165782,1
764,0.024362386745363458,1
765,0.024362278045778497,1
766,0.024362218654097236,1
767,0.02436218372482981,1
768,0.024362245845098943,1
769,0.024362301869883904,1
770,0.02436214856666668,1
771,0.02436245059255415,1
772,0.024362274720948356,1
773,0.024362411596079495,1
774,0.02436225253874267,1
775,0.024362237504706452,1
776,0.02436237705171315,1
777,0.02436227060753036,1
778,0.024362284870495153,1
779,0.024362243724736568,1
780,0.024362239799078346,1
781,0.024362254612103475,1
782,0.02436223650190815,1
783,0.024362151629782135,1
784,0.024362474719016824,1
785,0.02436219279661334,1
786,0.024362478020125384,1
787,0.02436254752724291,1
788,0.024362597926507714,1
789,0.024362562933306107,1
790,0.024362478749554307,1
791,0.024362337209319396,1
792,0.024362302303582013,1
793,0.02436226739789872,1
794,0.024362232492269358,1
795,0.024362298882328097,1
796,0.02436226397641816,1
797,0.024362229070562246,1
798,0.02436216869949346,1
799,0.02436218412696989,1
800,0.024362230813969755,1
801,0.024362345195889958,1
802,0.024362350741613387,1
803,0.02436236043208306,1
804,0.024362254603388114,1
805,0.02436237078260601,1
806,0.024362335875093427,1
807,0.02436230096763484,1
808,0.02436220326754299,1
809,0.024362323270030767,1
810,0.024362288362342138,1
811,0.024362253454707567,1
812,0.024362218547126977,1
813,0.02436228147390304,1
814,0.024362298241268808,1
815,0.024362249964800967,1
816,0.02436229784478956,1
817,0.024362269287862278,1
818,0.024362326472254052,1
819,0.02436229156887437,1
820,0.024362262057916025,1
821,0.024362281828924685,1
822,0.024362345551043885,1
823,0.024362310646965712,1
824,0.024362320630192766,1
825,0.024362315244756436,1
826,0.024362343163832283,1
827,0.024362290673014465,1
828,0.024362399063774458,1
829,0.02436231098236955,1
830,0.024362276042261016,1
831,0.024362241102206767,1
832,0.02436241458550215,1
833,0.024362210486940636,1
834,0.02436249681547117,1
835,0.024362308915196217,1
836,0.024362273729724344,1
837,0.024362238544308686,1
838,0.024362203358949286,1
839,0.02436226462200261,1
840,0.024362282078358603,1
841,0.02436227123476541,1
842,0.02436227577044587,1
843,0.024362287117022926,1
844,0.024362271827104796,1
845,0.02436227917828984,1
846,0.024362294559552237,1
847,0.0243622376683579,1
848,0.024362302814995285,1
849,0.024362317537333464,1
850,0.02436230469236536,1
851,0.024362303341687867,1
852,0.024362268158833435,1
853,0.02436223297603527,1
854,0.024362325959657365,1
855,0.024362425199657135,1
856,0.024362233974169274,1
857,0.0243623201641184,1
858,0.024362348725434628,1
859,0.02436243349597535,1
860,0.02436234679587838,1
861,0.02436211876766511,1
862,0.02436245193113215,1
863,0.024362299522798014,1
864,0.02436226440035144,1
865,0.024362266722176344,1
866,0.02436227752323422,1
867,0.024362242568961582,1
868,0.02436226237511754,1
869,0.02436222741998207,1
870,0.024362277913902077,1
871,0.024362267219847005,1
872,0.024362183214382344,1
873,0.02436230570643568,1
874,0.02436255353876042,1
875,0.024362264432575435,1
876,0.024362248073126983,1
877,0.024362259658632514,1
878,0.024362263168481803,1
879,0.02436220114386136,1
880,0.02436235430520701,1
881,0.024362249444644813,1
882,0.02436228349294117,1
883,0.02436250047184138,1
884,0.02436250117723785,1
885,0.02436248176890019,1
886,0.024362199205143382,1
887,0.024362228036466056,1
888,0.024362237938459153,1
889,0.024362210347564993,1
890,0.024362188333154948,1
891,0.02436247211033666,1
892,0.02436249567135725,1
893,0.024362438118437076,1
894,0.02436240312246263,1
895,0.024362385631959155,1
896,0.024362483042285096,1
897,0.02436247198039947,1
898,0.024362289696744647,1
899,0.024362254863941325,1
900,0.024362220031191373,1
901,0.02436218453002207,1
902,0.024362471306977256,1
903,0.02436228029503033,1
904,0.024362245461652325,1
905,0.024362210628327746,1
906,0.024362175795056576,1
907,0.024362237741232324,1
908,0.02436225531951604,1
909,0.024362220491200286,1
910,0.024362251031884528,1
911,0.024362262590735886,1
912,0.024362268304580412,1
913,0.024362251298124336,1
914,0.024362216468902097,1
915,0.02436223703322764,1
916,0.024362202203135078,1
917,0.02436221607768419,1
918,0.024362377507293354,1
919,0.02436234267038606,1
920,0.02436230783353223,1
921,0.024362272996731764,1
922,0.0243622381599847,1
923,0.02436229373039995,1
924,0.02436228085202378,1
925,0.024362283795432604,1
926,0.02436227148085267,1
927,0.02436228621301779,1
928,0.02436225054927963,1
929,0.024362384672536208,1
930,0.02436234968207125,1
931,0.024362314691660916,1
932,0.02436223310000295,1
933,0.024362249628996246,1
934,0.02436224166091548,1
935,0.024362233741498734,1
936,0.024362198516366996,1
937,0.024362210579548817,1
938,0.02436222297127728,1
939,0.024362291717917796,1
940,0.024362197976697662,1
941,0.024362315159798555,1
942,0.02436217345619756,1
943,0.02436230234703726,1
944,0.024362267241114583,1
945,0.02436224915539561,1
946,0.024362167384032882,1
947,0.02436245300453999,1
948,0.024362268240633603,1
949,0.024362233110318,1
950,0.024362197980058124,1
951,0.024362162849853975,1
952,0.024362213550812886,1
953,0.024362223058436983,1
954,0.024362206464522005,1
955,0.02436219582503488,1
956,0.02436222365800891,1
957,0.024362222185672463,1
958,0.024362187059020744,1
959,0.024362151932424744,1
960,0.02436233923396268,1
961,0.024362251590338658,1
962,0.02436220488411833,1
963,0.024362238383752205,1
964,0.024362245995464438,1
965,0.024362261569595672,1
966,0.02436222649662382,1
967,0.02436236582365926,1
968,0.024362227932636867,1
969,0.024362306652577437,1
970,0.024362271462145445,1
971,0.02436223627176961,1
972,0.024362328771433666,1
973,0.024362378165030004,1
974,0.02436252216498652,1
975,0.024362398763886746,1
976,0.024362363876132272,1
977,0.024362328988431527,1
978,0.024362294100784488,1
979,0.02436225921319118,1
980,0.024362333517191893,1
981,0.024362317060083693,1
982,0.024362272066416512,1
983,0.024362237204728816,1
984,0.02436220234309476,1
985,0.02436221737148381,1
986,0.024362199664857604,1
987,0.024362164802196756,1
988,0.024362335092289973,1
989,0.02436230022498251,1
990,0.02436231061378386,1
991,0.024362345966457536,1
992,0.024362395424743007,1
993,0.024362360249656836,1
994,0.02436232507462672,1
995,0.024362333421210598,1
996,0.0243622277731542,1
997,0.024362247751142815,1
998,0.024362212838017767,1
999,0.024362263879513384,1
1000,0.02436227355047597,1
1001,0.02436222764306541,1
1002,0.024362230263020125,1
1003,0.024362289719767637,1
1004,0.024362254597008273,1
1005,0.024362538482733113,1
1006,0.024362280265109268,1
1007,0.02436224430167108,1
1008,0.024362278637658944,1
1009,0.02436219876815015,1
1010,0.02436223928360872,1
1011,0.024362445165950968,1
1012,0.024362309634628623,1
1013,0.024362600463787295,1
1014,0.024362565312018532,1
1015,0.024362530160305606,1
1016,0.024362403337471354,1
1017,0.024362324812352877,1
1018,0.02436223118113792,1
1019,0.024362252673975824,1
1020,0.024362274479424566,1
1021,0.024362239358259954,1
1022,0.024362324838534493,1
1023,0.024362289593492566,1
1024,0.02436225434850724,1
1025,0.024362295165822334,1
1026,0.02436235071944548,1
1027,0.02436231588556958,1
1028,0.024362281051747082,1
1029,0.024362538042515137,1
1030,0.024362304113322644,1
1031,0.024362291878107956,1
1032,0.024362320185253684,1
1033,0.02436225952933357,1
1034,0.024362280236456604,1
1035,0.024362269011004183,1
1036,0.024362227877013625,1
1037,0.02436224347648972,1
1038,0.02436223027777127,1
1039,0.024362341115556047,1
1040,0.024362306085174805,1
1041,0.02436238578693324,1
1042,0.024362201907089837,1
1043,0.0243622394650095,1
1044,0.024362509501169034,1
1045,0.024362278747552975,1
1046,0.024362410841653064,1
1047,0.0243624748831126,1
1048,0.02436249071945128,1
1049,0.02436241940997534,1
1050,0.024362374756374542,1
1051,0.024362465310914554,1
1052,0.024362206314066322,1
1053,0.02436222509599253,1
1054,0.024362246720349003,1
1055,0.024362248099414865,1
1056,0.02436221295605082,1
1057,0.024362208487848477,1
1058,0.024362200495776927,1
1059,0.024362236776441403,1
1060,0.02436220163257528,1
1061,0.024362176722976893,1
1062,0.02436225005478718,1
1063,0.024362266073006258,1
1064,0.024362254184249383,1
1065,0.024362283334617766,1
1066,0.024362293617038795,1
1067,0.024362258471751524,1
1068,0.024362223326520042,1
1069,0.024362237128289794,1
